,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
1786,17741717,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3975917,=,nM,5.5,CHEMBL3105,Homo sapiens,IC50,nM,5.5
1787,17741719,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3947623,=,nM,6.6,CHEMBL3105,Homo sapiens,IC50,nM,6.6
1788,17741720,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3984980,=,nM,2.9,CHEMBL3105,Homo sapiens,IC50,nM,2.9
1789,17741721,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3952984,=,nM,190.0,CHEMBL3105,Homo sapiens,IC50,nM,190.0
1790,17741722,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3926240,=,nM,3.3,CHEMBL3105,Homo sapiens,IC50,nM,3.3
1791,17741723,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3898162,=,nM,11.0,CHEMBL3105,Homo sapiens,IC50,nM,11.0
1792,17741724,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3969049,=,nM,10.0,CHEMBL3105,Homo sapiens,IC50,nM,10.0
1793,17741725,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3894393,=,nM,350.0,CHEMBL3105,Homo sapiens,IC50,nM,350.0
1794,17741726,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3954603,=,nM,15.0,CHEMBL3105,Homo sapiens,IC50,nM,15.0
1795,17741727,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3983247,=,nM,16.0,CHEMBL3105,Homo sapiens,IC50,nM,16.0
1796,17741728,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3945909,=,nM,800.0,CHEMBL3105,Homo sapiens,IC50,nM,800.0
1797,17741729,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3929889,=,nM,6.5,CHEMBL3105,Homo sapiens,IC50,nM,6.5
1798,17741730,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3940569,=,nM,27.0,CHEMBL3105,Homo sapiens,IC50,nM,27.0
1799,17741731,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3970120,=,nM,16.0,CHEMBL3105,Homo sapiens,IC50,nM,16.0
1800,17741732,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3931542,=,nM,8.5,CHEMBL3105,Homo sapiens,IC50,nM,8.5
1801,17741733,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3955636,=,nM,16.0,CHEMBL3105,Homo sapiens,IC50,nM,16.0
1802,17741734,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3907535,=,nM,7.1,CHEMBL3105,Homo sapiens,IC50,nM,7.1
1803,17741735,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3931972,=,nM,5.1,CHEMBL3105,Homo sapiens,IC50,nM,5.1
1804,17741736,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3922789,=,nM,3.3,CHEMBL3105,Homo sapiens,IC50,nM,3.3
1805,17741737,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3923029,=,nM,11.0,CHEMBL3105,Homo sapiens,IC50,nM,11.0
1806,17741738,CHEMBL3887989,"PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.",B,CHEMBL3983859,=,nM,2.3,CHEMBL3105,Homo sapiens,IC50,nM,2.3
